,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GLRA2,158.35200875422555,-0.05529423177164766,0.4459802521485985,-0.12398358785003756,0.9013282697893992,0.9727689931103075
ZNF384,176.95850322959464,-0.11492800369214921,0.927080258505647,-0.12396769604111807,0.9013408525476194,0.9727689931103075
SLCO1B1,382.8053800180212,-0.14120650839616378,1.1401467004204289,-0.1238494207316426,0.9014345009172395,0.9727689931103075
SRD5A1,86.8128964878162,0.12739770791243724,1.0287240647640512,0.12384050522008276,0.9014415601226108,0.9727689931103075
IGLL1,171.29676769049414,-0.13601944485057257,1.1039324780234818,-0.12321355477656243,0.9019379921982295,0.9727689931103075
ATP2C1,560.4016123426763,-0.12230614455165942,0.993839285020995,-0.12306430868153465,0.9020561739414248,0.9727689931103075
KIZ,109.4116996270173,0.1390122450222858,1.1345729412402399,0.12252385013723915,0.9024841586116593,0.9727689931103075
PRAP1,26.128766309503984,0.15249429181969615,1.2506304811317934,0.12193393182108606,0.9029513424144804,0.9727689931103075
IGFBP3,515.4687367752504,-0.11465001320453332,0.9438440745047402,-0.12147134924239811,0.9033177066295531,0.9727689931103075
GCNT2,75.54073544903792,0.13290322793549703,1.1074714099840335,0.12000601255919836,0.9044783850491092,0.9734116376614652
SPACA3,15.862393320284403,-0.2184482739167117,1.835060353828626,-0.1190414655632151,0.9052425045593507,0.9734116376614652
ABCB4,557.7538219095536,0.10907480341463859,0.9165264932716498,0.11900889304932491,0.905268310222021,0.9734116376614652
CMBL,216.42222258903695,-0.09816231014495813,0.8469643548605814,-0.11589898628156152,0.9077325991129499,0.9754746474091495
PARD3,297.7091695274708,-0.11474912684643647,0.993960963667503,-0.11544631131492003,0.9080913732023977,0.9754746474091495
PSMD11,146.5907362773731,-0.08689366267110599,0.7574450295651415,-0.11471943082258089,0.9086675120412753,0.9755758453763971
MLLT11,25.25173984126966,-0.13978380645774036,1.2241736723432834,-0.11418625446352688,0.9090901479863506,0.9755758453763971
FBL,192.36298342525046,-0.09779600193829102,0.8738589563238994,-0.11191279923443677,0.9108925480376058,0.9770239811621659
BUB1B,232.65308947913834,0.1209305751032055,1.0879125264554106,0.11115836260955304,0.9114907687735722,0.9771797158273334
NUDT7,13.255476651894954,-0.1751309532736132,1.5845171072282271,-0.11052638843386628,0.9119919231282834,0.9772312857365659
SALL1,354.0360705037593,-0.10501077529709908,0.9639012266674378,-0.10894350208491804,0.9132473022910806,0.978090581450775
ASPA,80.4008397018458,0.1177043925931098,1.1174862961554521,0.10532960717107183,0.9161142705136676,0.9806741843662437
UBE2T,31.178423198879567,0.14584426956622007,1.3991825233705348,0.10423534251620811,0.9169825874509085,0.980845343845671
NCS1,37.14287685968423,-0.12441325405706835,1.1964881184585425,-0.1039820221678024,0.9171836154551315,0.980845343845671
TMOD1,100.02177514211505,-0.13560870095812266,1.3192382510638274,-0.10279318451293272,0.9181271145816162,0.9811635612559302
KATNB1,70.08528658254625,-0.11773207399953907,1.1549062425939556,-0.10194080667111916,0.9188036596202407,0.9811635612559302
ALDH1A1,1451.6806699493886,-0.09063114515699047,0.8895198544371717,-0.10188771470911771,0.9188458014543249,0.9811635612559302
ZNF185,50.79492686442345,-0.13672668834662047,1.3588176844602857,-0.10062180519892738,0.9198506865097773,0.9817505842660017
GRK4,99.89334361353377,0.09004426342609292,0.9014645938396524,0.09988663342013575,0.9204343282612656,0.9818876587831601
IGFBP6,39.56984848096072,0.12321217991423748,1.2478877602644618,0.09873658820736045,0.9213474176028832,0.9819748624817154
CDC6,146.36454300215917,-0.10998421575771078,1.1282296149216449,-0.09748389361801067,0.9223421243374281,0.9819748624817154
C1R,1105.0518863731445,-0.07622131577714122,0.7826011316454797,-0.09739484482584375,0.9224128385004025,0.9819748624817154
SPP2,88.85489909967703,-0.1302208193029993,1.362731075977296,-0.09555870677537032,0.9238710622778952,0.9819748624817154
CNOT6,210.14223882162364,-0.05978111383744258,0.6260686290021888,-0.09548651867882295,0.9239283978666954,0.9819748624817154
TRIP10,178.68622159469876,0.06949977507919458,0.7295260672939544,0.09526702087149741,0.9241027370139546,0.9819748624817154
UGT2B7,717.8162887074511,-0.09408286646916082,0.9908575394037415,-0.09495095180461172,0.9243537856123231,0.9819748624817154
KCNJ8,109.64704128764288,-0.11105322198968484,1.186555407171993,-0.09359295092200233,0.9254325093843946,0.9819748624817154
KIF2C,110.96120832990854,-0.12281975345840636,1.3196333671551892,-0.0930711184752596,0.9258470619381549,0.9819748624817154
FHOD3,179.65461682584424,0.10605184446150387,1.1421191146617518,0.09285532752239421,0.9260184958250728,0.9819748624817154
SLC16A2,131.05909431940094,-0.08905386252678894,0.9592962052360692,-0.09283249745043456,0.9260366332460949,0.9819748624817154
LPCAT1,151.18315874343446,-0.10665556322432299,1.1537699857984907,-0.09244092369980467,0.9263477261948994,0.9819748624817154
STAM2,208.06369603002275,0.09136113244718232,0.9894858897304156,0.09233192044009193,0.9264343278397268,0.9819748624817154
CSTA,32.901909412609726,-0.1252567523691127,1.3820750125144616,-0.09062948916298569,0.9277869993862152,0.9828446619019833
PROCR,45.09700650946359,-0.09169346503046535,1.0211363178342947,-0.08979551841318893,0.9284497095926394,0.9828446619019833
APOC4,0.006768800112640815,-0.27461508526643774,3.068567881456685,-0.08949291522144029,0.9286901838269139,0.9828446619019833
PLGLB2,86.44076328717989,-0.10338412421547732,1.1615476970313494,-0.08900549196533515,0.9290775454882447,0.9828446619019833
SLC10A1,86.64907169407508,0.10053473224803769,1.144249527699879,0.0878608466198175,0.9299872760835612,0.983024110128429
RLF,205.3373446880519,-0.09359772684539844,1.0707341080899915,-0.08741453750115513,0.930342014357018,0.983024110128429
TROAP,73.3701532128898,-0.10812127223607607,1.2417474846480707,-0.08707186732632617,0.9306143870571405,0.983024110128429
C3P1,89.26998979510724,-0.08683316580344604,1.0289514004958487,-0.08438995832223115,0.9327463909048967,0.9847939134517192
CYP3A4,1142.1901243872385,-0.07559819529700278,0.9036012927533431,-0.08366322171435725,0.9333241994075223,0.984921867965766
DBNDD2,2.0465676476546513,-0.22357815760264985,2.702276592387581,-0.08273696269008077,0.9340606936390207,0.9852170739263412
NGF,20.417301207419897,-0.1358501841531348,1.6917144239101256,-0.08030326054626818,0.9359960650502683,0.9865853739205678
RALB,53.26432473160099,0.09121501232765204,1.1680535482415988,0.07809146461219021,0.9377552967140274,0.9865853739205678
SMCP,10.64175368840051,-0.15544272683783464,2.0039305207879208,-0.07756892029206505,0.9381709658801277,0.9865853739205678
SLC38A6,118.79200190080194,-0.0933151293472658,1.2090044398888156,-0.07718344637001283,0.9384776102426937,0.9865853739205678
FGFR3,311.8090910716509,-0.07187276182974314,0.9343693155570827,-0.0769211495209383,0.9386862725081858,0.9865853739205678
MTHFS,11.59728111486946,0.11562303354921408,1.5346697957670556,0.07534065886233435,0.9399436722967847,0.9865853739205678
ACADS,103.19167486577402,-0.08819537049684063,1.1758592945849982,-0.0750050375100091,0.9402107038320505,0.9865853739205678
PMEPA1,46.39201451895343,-0.07284860810157764,0.9733127574617388,-0.0748460425932939,0.9403372078359943,0.9865853739205678
BPI,35.61842496578855,0.14028113032307116,1.9558930613551406,0.07172229049469472,0.9428229165941121,0.9865853739205678
SULT1A1,291.6968338727287,0.05911003332596473,0.8249910154937925,0.07164930552678182,0.942881000738311,0.9865853739205678
WSB1,385.36750632732844,0.05726532242360824,0.8041175083896106,0.07121511697748294,0.9432265503560453,0.9865853739205678
LHCGR,26.72563262309417,0.12062300198794444,1.6947027700076078,0.07117649426359464,0.9432572888201265,0.9865853739205678
ZC2HC1A,98.0709669757918,0.08689545074972337,1.2328142554303454,0.07048543636396407,0.9438072918164443,0.9865853739205678
IRF1,94.98919818811139,-0.0637562331224915,0.9148115078753496,-0.0696933002849575,0.9444377744149731,0.9865853739205678
IL6R,185.84395753610315,0.061781668277761284,0.8881487866508927,0.0695622954243206,0.9445420481029991,0.9865853739205678
FCHO2,235.2739750687582,-0.07432850033432264,1.0727076876312744,-0.06929054503044807,0.9447583516228375,0.9865853739205678
RPS2P45,0.12422581359296157,0.21082397751562146,3.044147355579278,0.06925550996380832,0.9447862385699813,0.9865853739205678
TMEM204,19.89925594088119,0.09851973219091868,1.4309171585948117,0.0688507588291603,0.9451084142119436,0.9865853739205678
POU2F2,120.14795446147257,-0.06402728329886277,0.9311268162322448,-0.06876322557000965,0.94517809051476,0.9865853739205678
RPS6KA5,246.56648470727524,-0.04681474866338465,0.6924407893349449,-0.0676083058427969,0.9460974434239618,0.9865853739205678
TFIP11,56.89433735074159,-0.06811670333626553,1.0090973433260142,-0.06750260892745083,0.9461815851411225,0.9865853739205678
TXN2,58.282796774694994,0.058930840350618414,0.873310400071581,0.06747983345416261,0.9461997159989468,0.9865853739205678
EDNRB,164.5194147853156,0.07015057360331031,1.041279175482988,0.06736961158449327,0.9462874606524392,0.9865853739205678
CHD7,710.1722829430392,-0.030314936828506445,0.45043871732099533,-0.06730091278299945,0.9463421502425176,0.9865853739205678
RPL17,0.1451874746253932,0.20058851069562722,3.009405469736115,0.066653866590206,0.9468572617166824,0.9865853739205678
EIF2B4,266.2483701865171,-0.05879832537650829,0.8887222238269521,-0.06616052102682336,0.9472500275333778,0.9865853739205678
ENTPD5,348.0259149281915,-0.04917544928306043,0.7549921119897154,-0.0651337259053778,0.9480675280452948,0.9869602596494694
ECI1,150.73385623501275,0.06778461287251525,1.0598918035876714,0.06395427593936318,0.94900663474494,0.9874613174842428
EIF4A3,172.66917718521705,-0.0556145034267396,0.893849322134697,-0.06221910343224367,0.9503883496235886,0.9879824364333317
PTTG1,42.59449512794904,-0.07911816441104598,1.2725092014961812,-0.06217492519348468,0.9504235306440256,0.9879824364333317
CD24P2,0.14423657050880084,-0.18649971125643477,3.030849101933022,-0.061533816097109076,0.9509340840710029,0.9880370035362009
AURKB,27.888879182191218,-0.0827992995917171,1.3642130873036544,-0.060693817089358525,0.9516030558526662,0.9882560382639388
WASHC5,525.5841761746183,0.05670549705612391,0.9638330210406622,0.05883332052153422,0.9530848684785567,0.9884886768353238
ADH1A,1049.4915763017177,0.060803896778931006,1.0411750397643742,0.05839930314953708,0.9534305698328536,0.9884886768353238
GALNT7,128.64646687392892,-0.07122320751867005,1.2252534235258625,-0.058129368301386895,0.9536455814166186,0.9884886768353238
RND3,87.96937906612104,-0.06950556795704585,1.1960811075855775,-0.058111082531309734,0.9536601467289332,0.9884886768353238
CDKN3,43.00637022521413,-0.09951722953451043,1.755773015039616,-0.05668000856720366,0.9548000992623942,0.9891949155182442
ADSL,49.86068473524435,0.04824679715616478,0.8652780000897218,0.05575872396057915,0.9555340172663814,0.9894800169196278
AQP7,58.71428167041817,-0.05197965046263139,0.9684332472053536,-0.05367396319016425,0.9571949272547524,0.9907243081038872
MYO1E,515.2317776221264,0.045538037127315224,0.8717418477201883,0.052237984497828106,0.9583390669839491,0.9914327901603733
ARHGAP6,46.58200653977383,-0.06320724273727274,1.2505103132535136,-0.05054515909814721,0.9596879636158248,0.9914956936793565
HMBS,84.60221461239014,0.06477167744571041,1.2981717949174432,0.049894534528713556,0.960206432695056,0.9914956936793565
ASNS,0.04990079606588755,0.14999889712474243,3.0378146681318254,0.04937723775525375,0.9606186676704316,0.9914956936793565
RASSF5,74.37974576339187,-0.05708248394295406,1.1627704333579991,-0.04909179172891752,0.9608461447733608,0.9914956936793565
RAD51AP1,28.756559104634793,0.07582700490401986,1.5538214328271636,0.048800334003665624,0.9610784159968719,0.9914956936793565
SERPINB8,14.311213903620683,0.06685596044385622,1.372793942192862,0.04870065228949248,0.9611578560424361,0.9914956936793565
TRIB3,50.21265343152268,0.055809837019808996,1.192083158903328,0.046817066915995985,0.9626590265162558,0.9922635311406731
AMT,14.67650593077426,0.05489572357931031,1.1777093081217356,0.046612286411203206,0.9628222395352011,0.9922635311406731
CDCA7,48.69698420141368,0.0794006324443176,1.7738183779879626,0.04476254921565393,0.9642965765504465,0.9931277064980985
P3H4,75.27866111224495,-0.03911533166242731,0.8808777251449906,-0.044404950364693364,0.9645816157225389,0.9931277064980985
TMEM185B,20.64412660352315,0.043788113474831886,1.000327084937731,0.04377379572558273,0.9650847150379745,0.9931716270691369
ASRGL1,28.090403673728776,0.0612789103136823,1.4680786305526834,0.04174089114737186,0.9667052559298104,0.9939369598211195
CYP1A1,39.04486843743735,-0.05724752191498935,1.3875925136779388,-0.0412567243990454,0.9670912326011907,0.9939369598211195
GLIPR1,37.76844466921528,-0.04554297254410297,1.127601959399128,-0.04038922792256562,0.9677828181155513,0.9939369598211195
CORO1A,164.31595683568662,-0.03771593830172722,0.9483469554411206,-0.039770189681458686,0.968276342608878,0.9939369598211195
ASS1,1073.4545304207234,-0.032888234993775904,0.8292437434565885,-0.03966051628763073,0.9683637803311365,0.9939369598211195
TES,126.62942721901835,0.03328328711443947,0.8471136687445256,0.03929022555351674,0.9686589994788516,0.9939369598211195
CDH17,70.23868231697854,0.05202791938319287,1.3472163448764936,0.038618830287397196,0.9691942890927087,0.9939369598211195
GLS2,6.147403611671058,0.06557417632781233,1.7770057488979094,0.036901499259910174,0.97056354432652,0.9939369598211195
VMP1,1595.3869683192763,-0.024908410077186815,0.6762161225072308,-0.03683498403562607,0.9706165797401234,0.9939369598211195
PSMD14,139.14740856825696,-0.037615832905991894,1.030015506798057,-0.03651967631334582,0.9708679897440032,0.9939369598211195
FOLH1B,144.72696193964006,-0.04640497397406039,1.284520209866435,-0.0361263089654974,0.9711816444955576,0.9939369598211195
GTF2B,57.99800959550361,-0.04503455617433926,1.2542630729306385,-0.03590519177855896,0.971357956097784,0.9939369598211195
CDA,27.158126159097147,0.053526967935867,1.591905542126958,0.03362446233106845,0.9731766151757416,0.9953257273276789
DDX39A,70.71875829795705,-0.03579877415883858,1.1393740340573182,-0.03141968580006946,0.9749348419027257,0.9966513999925021
HSPBP1,53.22746414769531,-0.031301278761980814,1.0323711386570655,-0.0303197925531881,0.9758120116537434,0.997075560936582
FUT4,47.392077704943404,-0.03134509790089246,1.05435272741999,-0.02972923300307116,0.9762829976561269,0.9970844819811864
GYPC,60.97428093545729,-0.0336755283602236,1.226164506532498,-0.02746411935822175,0.9780895576495469,0.9981382275769154
HYDIN2,481.03762370468445,-0.024793951633823832,0.9954983654757282,-0.02490606965685505,0.9801298858511367,0.9981382275769154
TRIP13,44.74573221255086,0.03390405563193477,1.3848440092202148,0.024482219951274975,0.9804679658883372,0.9981382275769154
LYAR,105.06144112269736,0.02774890638585451,1.1758578516055456,0.02359886133172089,0.9811725804250679,0.9981382275769154
PCK1,1629.4260803961095,-0.02229264386090315,0.970276202179498,-0.02297556490701097,0.9816697641828657,0.9981382275769154
DHRS1,77.95096706858656,-0.02241484415173669,1.011930321133652,-0.022150580611741764,0.9823278388646264,0.9981382275769154
SNX7,103.95395097974162,-0.025150192373874763,1.1394914473278035,-0.02207141829177738,0.9823909858194637,0.9981382275769154
ALS2,381.3774665886786,-0.020172045292122763,0.9413083740511088,-0.02142979479222981,0.9829028062122341,0.9981382275769154
PHF20,272.0208210030881,-0.01586980723441951,0.760346430810136,-0.020871811310418736,0.9833479130399361,0.9981382275769154
RFC4,89.6202614526834,0.025410270592306203,1.2599517661314426,0.020167653457342997,0.983909631436811,0.9981382275769154
SNAI2,50.99546257789,-0.021916880871875957,1.0914621219288025,-0.02008029452560849,0.983979319667267,0.9981382275769154
SFT2D1,62.57858344960545,0.022082830542353847,1.1000747213466178,0.020073936900687917,0.9839843912957688,0.9981382275769154
MRPS27,140.2188327308432,-0.01836977368596305,0.9325862365378169,-0.01969766758960542,0.9842845514137188,0.9981382275769154
CRYM,79.82092568268254,-0.0233751350759649,1.1921134900920611,-0.019608145759813317,0.9843559657067973,0.9981382275769154
CDC25A,25.975033445568883,-0.030427105517845388,1.5680040217636388,-0.019404992012470725,0.9845180281091824,0.9981382275769154
G6PD,124.8205825368376,-0.016906830601542508,0.9415295346721344,-0.017956771379912067,0.9856733392864486,0.9981382275769154
ITGA9,403.88595652825876,0.01638271804697973,0.9270921585425969,0.01767107821592798,0.9859012532848257,0.9981382275769154
